Step,Molecule,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Potential_Energy,Kinetic_Energy,Current_Temperature,Total_Energy
154000,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533326,1.005517,-0.121641
154050,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533326,1.005517,-0.121641
154100,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533326,1.005517,-0.121641
154150,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533326,1.005517,-0.121641
154200,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533326,1.005517,-0.121641
154250,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121641
154300,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121641
154350,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121641
154400,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121641
154450,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154500,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744614,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154550,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154600,0,1.000624,0.821024,0.130588,-0.691005,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154650,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154700,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533327,1.005517,-0.121640
154750,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121640
154800,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121640
154850,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121640
154900,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121640
154950,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121639
155000,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121639
155050,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121639
155100,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121639
155150,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533328,1.005517,-0.121639
155200,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744615,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121639
155250,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121639
155300,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121639
155350,0,1.000624,0.821024,0.130588,-0.691006,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121639
155400,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155450,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155500,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155550,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155600,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155650,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533329,1.005517,-0.121638
155700,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121638
155750,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121638
155800,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121638
155850,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121638
155900,0,1.000624,0.821024,0.130588,-0.691007,-0.186320,-0.744616,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121637
155950,0,1.000624,0.821024,0.130588,-0.691007,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121637
156000,0,1.000624,0.821024,0.130588,-0.691007,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121637
156050,0,1.000624,0.821024,0.130588,-0.691007,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121637
156100,0,1.000624,0.821024,0.130588,-0.691007,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533330,1.005517,-0.121637
156150,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121637
156200,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121637
156250,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121637
156300,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121637
156350,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156400,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156450,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156500,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156550,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744617,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156600,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533331,1.005517,-0.121636
156650,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121636
156700,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121636
156750,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121636
156800,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121636
156850,0,1.000624,0.821024,0.130588,-0.691008,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
156900,0,1.000624,0.821024,0.130588,-0.691009,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
156950,0,1.000624,0.821024,0.130588,-0.691009,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
157000,0,1.000624,0.821024,0.130588,-0.691009,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
157050,0,1.000624,0.821024,0.130588,-0.691009,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
157100,0,1.000624,0.821024,0.130588,-0.691009,-0.186321,-0.744618,-1.719564,-1.410924,-0.224414,-0.654967,0.533332,1.005517,-0.121635
